expID,date,loc1,loc2,numLoc,district,distCode,accidentType,weather,vehicleType,personType,ageRange,sex,utmXcoord,utmYcoord,alcoholPositive,person_id,long,lat
2025S062875,2025-05-28T09:21:00Z,"AUTOV. M-30, 18NC90",,18NC90,Moncloa-Aravaca,9,Rear-end collision,SKC,passenger car,Driver,55 to 59 years,Female,438418.0,4474892.0,False,2,-3.7259305708037913,40.42238045796743
2025S062875,2025-05-28T09:21:00Z,"AUTOV. M-30, 18NC90",,18NC90,Moncloa-Aravaca,9,Rear-end collision,SKC,passenger car,Passenger,18 to 20 years,Male,438418.0,4474892.0,False,3,-3.7259305708037913,40.42238045796743
2025S062876,2025-05-28T10:05:00Z,AVDA. MEMORIA,PASEO. MORET,1,Moncloa-Aravaca,9,Front-to-side collision,SKC,truck,Driver,55 to 59 years,Male,438971.0,4476284.0,False,1,-3.7195459131486834,40.43496092560661
2025S062876,2025-05-28T10:05:00Z,AVDA. MEMORIA,PASEO. MORET,1,Moncloa-Aravaca,9,Front-to-side collision,SKC,passenger car,Driver,50 to 54 years,Female,438971.0,4476284.0,False,2,-3.7195459131486834,40.43496092560661
2025S062877,2025-05-28T10:50:00Z,"AUTOV. M-30, 15NC08",,15NC08,Arganzuela,2,Multi-vehicle collision,SKC,passenger car,Driver,21 to 24 years,Male,439092.0,4472426.0,False,1,-3.7177499671346257,40.4002152260374
2025S062877,2025-05-28T10:50:00Z,"AUTOV. M-30, 15NC08",,15NC08,Arganzuela,2,Multi-vehicle collision,SKC,passenger car,Driver,35 to 39 years,Male,439092.0,4472426.0,False,2,-3.7177499671346257,40.4002152260374
2025S062877,2025-05-28T10:50:00Z,"AUTOV. M-30, 15NC08",,15NC08,Arganzuela,2,Multi-vehicle collision,SKC,passenger car,Driver,55 to 59 years,Female,439092.0,4472426.0,False,3,-3.7177499671346257,40.4002152260374
2025S062877,2025-05-28T10:50:00Z,"AUTOV. M-30, 15NC08",,15NC08,Arganzuela,2,Multi-vehicle collision,SKC,passenger car,Passenger,21 to 24 years,Female,439092.0,4472426.0,False,4,-3.7177499671346257,40.4002152260374
2025S062878,2025-05-28T12:00:00Z,AVDA. VICTORIA,CALLE FEDERICO AGUSTI,59.0,Moncloa-Aravaca,9,Fall,SKC,bus,Driver,50 to 54 years,Male,429468.0,4480617.0,False,1,-3.832059369824943,40.47324160788396
2025S062878,2025-05-28T12:00:00Z,AVDA. VICTORIA,CALLE FEDERICO AGUSTI,59.0,Moncloa-Aravaca,9,Fall,SKC,bus,Passenger,Más de 74 years,Female,429468.0,4480617.0,False,2,-3.832059369824943,40.47324160788396
2025S062879,2025-05-28T12:05:00Z,CALLE SERRANO,CALLE HERMANOS BECQUER,108,Salamanca,4,Side collision,SKC,passenger car,Driver,50 to 54 years,Female,441778.0,4476280.0,False,1,-3.6864526801350928,40.43512613153999
2025S062879,2025-05-28T12:05:00Z,CALLE SERRANO,CALLE HERMANOS BECQUER,108,Salamanca,4,Side collision,SKC,passenger car,Driver,Más de 74 years,Male,441778.0,4476280.0,False,2,-3.6864526801350928,40.43512613153999
2025S062879,2025-05-28T12:05:00Z,CALLE SERRANO,CALLE HERMANOS BECQUER,108,Salamanca,4,Side collision,SKC,passenger car,Passenger,50 to 54 years,Female,441778.0,4476280.0,False,3,-3.6864526801350928,40.43512613153999
2025S062880,2025-05-28T09:35:00Z,"AUTOV. M-30, 29NC40",,29NC40,Fuencarral-El Pardo,8,Rear-end collision,SKC,bus,Driver,35 to 39 years,Male,440249.0,4481485.0,False,1,-3.7049686717180124,40.48190643211093
2025S062880,2025-05-28T09:35:00Z,"AUTOV. M-30, 29NC40",,29NC40,Fuencarral-El Pardo,8,Rear-end collision,SKC,passenger car,Driver,30 to 34 years,Female,440249.0,4481485.0,False,2,-3.7049686717180124,40.48190643211093
2025S062880,2025-05-28T09:35:00Z,"AUTOV. M-30, 29NC40",,29NC40,Fuencarral-El Pardo,8,Rear-end collision,SKC,passenger car,Passenger,21 to 24 years,Male,440249.0,4481485.0,False,3,-3.7049686717180124,40.48190643211093
2025S062881,2025-05-28T12:40:00Z,CALLE ANTEQUERA,AVDA. FUEROS,1,Usera,12,Front-to-side collision,SKC,passenger car,Driver,25 to 29 years,Male,441248.0,4469082.0,False,1,-3.6920367153186135,40.37024556899148
2025S062881,2025-05-28T12:40:00Z,CALLE ANTEQUERA,AVDA. FUEROS,1,Usera,12,Front-to-side collision,SKC,passenger car,Driver,40 to 44 years,Male,441248.0,4469082.0,False,2,-3.6920367153186135,40.37024556899148
2025S062882,2025-05-28T11:45:00Z,PLAZA. REPUBLICA ARGENTINA,CALLE SERRANO,3,Chamartín,5,Collision with fixed object,SKC,passenger car,Driver,,,441839.0,4477349.0,False,1,-3.6858313814094865,40.44476045321863
2025S062883,2025-05-28T11:50:00Z,"CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 33",,33,Tetuán,6,Rear-end collision,SKC,passenger car,Driver,50 to 54 years,Female,440629.0,4477572.0,False,1,-3.7001194805653324,40.446683807672756
2025S062883,2025-05-28T11:50:00Z,"CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 33",,33,Tetuán,6,Rear-end collision,SKC,passenger car,Driver,70 to 74 years,Male,440629.0,4477572.0,False,2,-3.7001194805653324,40.446683807672756
2025S062883,2025-05-28T11:50:00Z,"CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 33",,33,Tetuán,6,Rear-end collision,SKC,passenger car,Passenger,Más de 74 years,Female,440629.0,4477572.0,False,3,-3.7001194805653324,40.446683807672756
2025S062885,2025-05-28T12:00:00Z,"CALLE TRAFALGAR, 31",,31,Chamberí,7,Collision with fixed object,,truck,Driver,45 to 49 years,Male,440498.0,4476134.0,False,1,-3.7015294854478102,40.433720307136625
2025S062887,2025-05-28T12:35:00Z,"CALLE CASON DE COMEDIAS, 4",,4,Vicálvaro,19,Collision with fixed object,,truck,Driver,45 to 49 years,Male,448706.0,4472557.0,False,1,-3.604474092000541,40.40204308473411
2025S062889,2025-05-28T12:15:00Z,CALLE SIERRA DE GUADALUPE,CALLE SAN JAIME,11,Villa de Vallecas,18,Multi-vehicle collision,SKC,van,Driver,35 to 39 years,Male,447019.0,4470284.0,False,1,-3.624164353939405,40.38146077691791
2025S062889,2025-05-28T12:15:00Z,CALLE SIERRA DE GUADALUPE,CALLE SAN JAIME,11,Villa de Vallecas,18,Multi-vehicle collision,SKC,passenger car,Driver,40 to 44 years,Male,447019.0,4470284.0,False,2,-3.624164353939405,40.38146077691791
2025S062889,2025-05-28T12:15:00Z,CALLE SIERRA DE GUADALUPE,CALLE SAN JAIME,11,Villa de Vallecas,18,Multi-vehicle collision,SKC,passenger car,Driver,65 to 69 years,Male,447019.0,4470284.0,False,3,-3.624164353939405,40.38146077691791
2025S062889,2025-05-28T12:15:00Z,CALLE SIERRA DE GUADALUPE,CALLE SAN JAIME,11,Villa de Vallecas,18,Multi-vehicle collision,SKC,passenger car,Passenger,65 to 69 years,Female,447019.0,4470284.0,False,4,-3.624164353939405,40.38146077691791
2025S062914,2025-05-28T13:10:00Z,PLAZA. CASTILLA,CALLE BRAVO MURILLO,1,Tetuán,6,Front-to-side collision,SKC,passenger car,Driver,25 to 29 years,Female,441518.0,4479675.0,False,1,-3.6898306024777483,40.46569156224099
2025S062914,2025-05-28T13:10:00Z,PLAZA. CASTILLA,CALLE BRAVO MURILLO,1,Tetuán,6,Front-to-side collision,SKC,passenger car,Driver,60 to 64 years,Male,441518.0,4479675.0,False,2,-3.6898306024777483,40.46569156224099
2025S062924,2025-05-28T14:00:00Z,"CALLE MARCELO USERA, 149",,149,Usera,12,Multi-vehicle collision,SKC,passenger car,Driver,25 to 29 years,Male,439462.0,4470748.0,False,1,-3.7132306404510906,40.38512596086284
2025S062924,2025-05-28T14:00:00Z,"CALLE MARCELO USERA, 149",,149,Usera,12,Multi-vehicle collision,SKC,passenger car,Driver,35 to 39 years,Female,439462.0,4470748.0,False,2,-3.7132306404510906,40.38512596086284
2025S062924,2025-05-28T14:00:00Z,"CALLE MARCELO USERA, 149",,149,Usera,12,Multi-vehicle collision,SKC,passenger car,Driver,40 to 44 years,Female,439462.0,4470748.0,False,3,-3.7132306404510906,40.38512596086284
2025S062924,2025-05-28T14:00:00Z,"CALLE MARCELO USERA, 149",,149,Usera,12,Multi-vehicle collision,SKC,passenger car,Passenger,15 to 17 years,Female,439462.0,4470748.0,False,4,-3.7132306404510906,40.38512596086284
2025S062925,2025-05-28T13:30:00Z,"CALLE SAN JAIME, 1",,1,Villa de Vallecas,18,Rear-end collision,,passenger car,Driver,35 to 39 years,Female,446519.0,4469831.0,False,1,-3.6300164561659205,40.37734791002866
2025S062925,2025-05-28T13:30:00Z,"CALLE SAN JAIME, 1",,1,Villa de Vallecas,18,Rear-end collision,,passenger car,Driver,40 to 44 years,Male,446519.0,4469831.0,False,2,-3.6300164561659205,40.37734791002866
2025S062925,2025-05-28T13:30:00Z,"CALLE SAN JAIME, 1",,1,Villa de Vallecas,18,Rear-end collision,,passenger car,Passenger,45 to 49 years,Male,446519.0,4469831.0,False,3,-3.6300164561659205,40.37734791002866
2025S062927,2025-05-28T14:16:00Z,"CALLE ALCALA, 220",,220,Ciudad Lineal,15,Front-to-side collision,SKC,bus,Driver,60 to 64 years,Male,443983.0,4475852.0,False,1,-3.660419098102993,40.43142192049187
2025S062927,2025-05-28T14:16:00Z,"CALLE ALCALA, 220",,220,Ciudad Lineal,15,Front-to-side collision,SKC,Maquinaria de obras,Driver,25 to 29 years,Male,443983.0,4475852.0,False,2,-3.660419098102993,40.43142192049187
2025S062928,2025-05-28T14:00:00Z,"M-30 CALZADA 1 LATERAL PK 6,600",,06NL60,Salamanca,4,Front-to-side collision,SKC,tractor unit,Driver,50 to 54 years,Male,443971.0,4475397.0,False,1,-3.6605204609914,40.4273222299756
2025S062928,2025-05-28T14:00:00Z,"M-30 CALZADA 1 LATERAL PK 6,600",,06NL60,Salamanca,4,Front-to-side collision,SKC,passenger car,Driver,30 to 34 years,Female,443971.0,4475397.0,False,2,-3.6605204609914,40.4273222299756
2025S062937,2025-05-28T14:08:00Z,CALLE VALCARLOS,PASEO. SAN MILLAN DE LA COGOLLA,10,Fuencarral-El Pardo,8,Side collision,SKC,Motocicleta hasta 125cc,Driver,60 to 64 years,Male,443427.0,4483723.0,False,1,-3.667675508087285,40.5022898917209
2025S062937,2025-05-28T14:08:00Z,CALLE VALCARLOS,PASEO. SAN MILLAN DE LA COGOLLA,10,Fuencarral-El Pardo,8,Side collision,SKC,passenger car,Driver,50 to 54 years,Female,443427.0,4483723.0,False,2,-3.667675508087285,40.5022898917209
2025S062938,2025-05-28T14:27:00Z,AVDA. MONTE IGUELDO,CALLE PICO CEBOLLERA,81,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Driver,40 to 44 years,Male,443140.0,4471579.0,False,1,-3.6699752297016865,40.39287122220737
2025S062938,2025-05-28T14:27:00Z,AVDA. MONTE IGUELDO,CALLE PICO CEBOLLERA,81,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Driver,45 to 49 years,Male,443140.0,4471579.0,False,2,-3.6699752297016865,40.39287122220737
2025S062938,2025-05-28T14:27:00Z,AVDA. MONTE IGUELDO,CALLE PICO CEBOLLERA,81,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Passenger,50 to 54 years,Male,443140.0,4471579.0,False,3,-3.6699752297016865,40.39287122220737
2025S062941,2025-05-28T15:10:00Z,"AVDA. ALBERTO ALCOCER, 45",,45,Chamartín,5,Head-on collision,SKC,passenger car,Driver,45 to 49 years,Female,442377.0,4478888.0,False,1,-3.6796274020913877,40.45866193887352
2025S062941,2025-05-28T15:10:00Z,"AVDA. ALBERTO ALCOCER, 45",,45,Chamartín,5,Head-on collision,SKC,passenger car,Driver,60 to 64 years,Male,442377.0,4478888.0,False,2,-3.6796274020913877,40.45866193887352
2025S062944,2025-05-28T15:00:00Z,CALLE PIROTECNIA,CALLE RIVAS,2,Vicálvaro,19,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,55 to 59 years,Male,450838.0,4471585.0,False,1,-3.5792757310282504,40.393415218182234
2025S062944,2025-05-28T15:00:00Z,CALLE PIROTECNIA,CALLE RIVAS,2,Vicálvaro,19,Front-to-side collision,SKC,tractor unit,Driver,30 to 34 years,Male,450838.0,4471585.0,False,2,-3.5792757310282504,40.393415218182234
2025S062952,2025-05-28T16:33:00Z,"CALLE TOMAS REDONDO, 10",,10,Hortaleza,16,Side collision,SKC,passenger car,Driver,40 to 44 years,Male,446820.0,4479986.0,False,1,-3.6273201036331137,40.46884952404932
2025S062952,2025-05-28T16:33:00Z,"CALLE TOMAS REDONDO, 10",,10,Hortaleza,16,Side collision,SKC,passenger car,Driver,55 to 59 years,Male,446820.0,4479986.0,False,2,-3.6273201036331137,40.46884952404932
2025S062982,2025-05-28T15:34:00Z,"AUTOV. M-30, 08NL01 M-30 C-1 LATERAL PK 8.100",,08NL01,Retiro,3,Rear-end collision,,van,Driver,45 to 49 years,Male,443926.0,4474004.0,False,1,-3.66092810202474,40.41477029524803
2025S062982,2025-05-28T15:34:00Z,"AUTOV. M-30, 08NL01 M-30 C-1 LATERAL PK 8.100",,08NL01,Retiro,3,Rear-end collision,,passenger car,Driver,65 to 69 years,Female,443926.0,4474004.0,False,2,-3.66092810202474,40.41477029524803
2025S062982,2025-05-28T15:34:00Z,"AUTOV. M-30, 08NL01 M-30 C-1 LATERAL PK 8.100",,08NL01,Retiro,3,Rear-end collision,,passenger car,Passenger,30 to 34 years,Male,443926.0,4474004.0,False,3,-3.66092810202474,40.41477029524803
2025S062988,2025-05-28T15:34:00Z,"AUTOV. M-30, 08NL01 M-30 C-1 LATERAL PK 8.100",,08NL01,Retiro,3,Rear-end collision,,van,Driver,45 to 49 years,Male,443927.0,4474006.0,False,1,-3.6609164923453505,40.414788379730794
2025S062988,2025-05-28T15:34:00Z,"AUTOV. M-30, 08NL01 M-30 C-1 LATERAL PK 8.100",,08NL01,Retiro,3,Rear-end collision,,passenger car,Driver,40 to 44 years,Female,443927.0,4474006.0,False,2,-3.6609164923453505,40.414788379730794
2025S062988,2025-05-28T15:34:00Z,"AUTOV. M-30, 08NL01 M-30 C-1 LATERAL PK 8.100",,08NL01,Retiro,3,Rear-end collision,,passenger car,Passenger,50 to 54 years,Female,443927.0,4474006.0,False,3,-3.6609164923453505,40.414788379730794
2025S062988,2025-05-28T15:34:00Z,"AUTOV. M-30, 08NL01 M-30 C-1 LATERAL PK 8.100",,08NL01,Retiro,3,Rear-end collision,,passenger car,Passenger,55 to 59 years,Female,443927.0,4474006.0,False,4,-3.6609164923453505,40.414788379730794
2025S062992,2025-05-28T15:30:00Z,"CALLE FRANCISCO SILVELA, 62",,62,Salamanca,4,Rear-end collision,SKC,Motocicleta hasta 125cc,Driver,30 to 34 years,Female,442737.0,4476296.0,False,1,-3.6751480107279653,40.43533684935174
2025S062992,2025-05-28T15:30:00Z,"CALLE FRANCISCO SILVELA, 62",,62,Salamanca,4,Rear-end collision,SKC,passenger car,Driver,55 to 59 years,Male,442737.0,4476296.0,False,2,-3.6751480107279653,40.43533684935174
2025S062997,2025-05-28T16:45:00Z,"CALLE PIRRA, 31",,31,San Blas-Canillejas,20,Rear-end collision,SKC,truck,Driver,55 to 59 years,Male,450422.0,4477220.0,False,1,-3.5846164699256184,40.44415446843717
2025S062997,2025-05-28T16:45:00Z,"CALLE PIRRA, 31",,31,San Blas-Canillejas,20,Rear-end collision,SKC,passenger car,Driver,40 to 44 years,Male,450422.0,4477220.0,False,2,-3.5846164699256184,40.44415446843717
2025S063003,2025-05-28T15:55:00Z,"CALLE GENOVA, 13",,13,Chamberí,7,Collision with fixed object,SKC,passenger car,Driver,60 to 64 years,Male,441109.0,4475386.0,False,1,-3.694256990866383,40.42702545979291
2025S063012,2025-05-28T17:50:00Z,TRVA. TRUJILLOS,TRVA. TRUJILLOS,1,Centro,1,Rear-end collision,SKC,passenger car,Driver,60 to 64 years,Male,439977.0,4474436.0,False,1,-3.7075113382827256,40.41838652477154
2025S063012,2025-05-28T17:50:00Z,TRVA. TRUJILLOS,TRVA. TRUJILLOS,1,Centro,1,Rear-end collision,SKC,passenger car,Driver,60 to 64 years,Male,439977.0,4474436.0,False,2,-3.7075113382827256,40.41838652477154
2025S063015,2025-05-28T17:55:00Z,"CALLE SAN EMILIO, 12",,12,Ciudad Lineal,15,Collision with fixed object,,passenger car,Driver,30 to 34 years,Female,444092.0,4475570.0,False,1,-3.6591093076156067,40.42888884741021
2025S063015,2025-05-28T17:55:00Z,"CALLE SAN EMILIO, 12",,12,Ciudad Lineal,15,Collision with fixed object,,passenger car,Driver,55 to 59 years,Male,444092.0,4475570.0,False,2,-3.6591093076156067,40.42888884741021
2025S063017,2025-05-28T14:15:00Z,CALLE CONDE DE TORRALBA,CALLE MANUEL CALDEIRO,1,Chamartín,5,Side collision,SKC,bicycle,Driver,25 to 29 years,Male,441906.0,4480878.0,False,1,-3.6853643894745245,40.476555915044145
2025S063017,2025-05-28T14:15:00Z,CALLE CONDE DE TORRALBA,CALLE MANUEL CALDEIRO,1,Chamartín,5,Side collision,SKC,passenger car,Driver,25 to 29 years,Male,441906.0,4480878.0,False,2,-3.6853643894745245,40.476555915044145
2025S063036,2025-05-28T16:00:00Z,PLAZA. EMPERADOR CARLOS V,PASEO. PRADO,1,Centro,1,Side collision,SKC,bicycle,Driver,18 to 20 years,Male,441270.0,4473386.0,False,1,-3.692174445957825,40.40901985883612
2025S063036,2025-05-28T16:00:00Z,PLAZA. EMPERADOR CARLOS V,PASEO. PRADO,1,Centro,1,Side collision,SKC,passenger car,Driver,30 to 34 years,Male,441270.0,4473386.0,False,2,-3.692174445957825,40.40901985883612
2025S063039,2025-05-28T18:38:00Z,"CALLE FERROVIARIOS, 34",,34,Usera,12,Collision with fixed object,SKC,passenger car,Driver,35 to 39 years,Male,440151.0,4470785.0,False,1,-3.7051172239351025,40.38550905507001
2025S063039,2025-05-28T18:38:00Z,"CALLE FERROVIARIOS, 34",,34,Usera,12,Collision with fixed object,SKC,passenger car,Driver,,,440151.0,4470785.0,False,2,-3.7051172239351025,40.38550905507001
2025S063039,2025-05-28T18:38:00Z,"CALLE FERROVIARIOS, 34",,34,Usera,12,Collision with fixed object,SKC,passenger car,Driver,,,440151.0,4470785.0,False,3,-3.7051172239351025,40.38550905507001
2025S063039,2025-05-28T18:38:00Z,"CALLE FERROVIARIOS, 34",,34,Usera,12,Collision with fixed object,SKC,passenger car,Passenger,25 to 29 years,Female,440151.0,4470785.0,False,4,-3.7051172239351025,40.38550905507001
2025S063039,2025-05-28T18:38:00Z,"CALLE FERROVIARIOS, 34",,34,Usera,12,Collision with fixed object,SKC,passenger car,Passenger,35 to 39 years,Female,440151.0,4470785.0,False,5,-3.7051172239351025,40.38550905507001
2025S063054,2025-05-28T20:00:00Z,"CALLE TOLEDO, 47",,47,Centro,1,Side collision,,bicycle,Driver,50 to 54 years,Male,439937.0,4473730.0,False,1,-3.7079161382867474,40.412023662107835
2025S063054,2025-05-28T20:00:00Z,"CALLE TOLEDO, 47",,47,Centro,1,Side collision,,passenger car,Driver,40 to 44 years,Male,439937.0,4473730.0,False,2,-3.7079161382867474,40.412023662107835
2025S063055,2025-05-28T19:00:00Z,CALLE ANTEQUERA,AVDA. FUEROS,2,Usera,12,Front-to-side collision,,passenger car,Driver,21 to 24 years,Male,441249.0,4469081.0,False,1,-3.6920248450374196,40.370236630905794
2025S063055,2025-05-28T19:00:00Z,CALLE ANTEQUERA,AVDA. FUEROS,2,Usera,12,Front-to-side collision,,passenger car,Driver,45 to 49 years,Male,441249.0,4469081.0,False,2,-3.6920248450374196,40.370236630905794
2025S063055,2025-05-28T19:00:00Z,CALLE ANTEQUERA,AVDA. FUEROS,2,Usera,12,Front-to-side collision,,passenger car,Passenger,18 to 20 years,Female,441249.0,4469081.0,False,3,-3.6920248450374196,40.370236630905794
2025S063055,2025-05-28T19:00:00Z,CALLE ANTEQUERA,AVDA. FUEROS,2,Usera,12,Front-to-side collision,,passenger car,Passenger,18 to 20 years,Female,441249.0,4469081.0,False,4,-3.6920248450374196,40.370236630905794
2025S063055,2025-05-28T19:00:00Z,CALLE ANTEQUERA,AVDA. FUEROS,2,Usera,12,Front-to-side collision,,passenger car,Passenger,21 to 24 years,Female,441249.0,4469081.0,False,5,-3.6920248450374196,40.370236630905794
2025S063055,2025-05-28T19:00:00Z,CALLE ANTEQUERA,AVDA. FUEROS,2,Usera,12,Front-to-side collision,,passenger car,Passenger,21 to 24 years,Female,441249.0,4469081.0,False,6,-3.6920248450374196,40.370236630905794
2025S063055,2025-05-28T19:00:00Z,CALLE ANTEQUERA,AVDA. FUEROS,2,Usera,12,Front-to-side collision,,passenger car,Passenger,25 to 29 years,Female,441249.0,4469081.0,False,7,-3.6920248450374196,40.370236630905794
2025S063056,2025-05-28T18:30:00Z,"CALLE TOLEDO, 44",,44,Centro,1,Collision with pedestrian,SKC,bus,Driver,60 to 64 years,Male,439956.0,4473785.0,False,1,-3.7076974067849,40.41252049880356
2025S063056,2025-05-28T18:30:00Z,"CALLE TOLEDO, 44",,44,Centro,1,Collision with pedestrian,SKC,bus,Pedestrian,21 to 24 years,Female,439956.0,4473785.0,False,2,-3.7076974067849,40.41252049880356
2025S063060,2025-05-28T19:40:00Z,AUTOV. M-30,AVD ILUSTRACION CON AVD BETANZOS,28XC76,Fuencarral-El Pardo,8,Side collision,SKC,Motocicleta hasta 125cc,Driver,30 to 34 years,Male,439595.0,4481326.0,False,1,-3.712669140914588,40.48042678375835
2025S063060,2025-05-28T19:40:00Z,AUTOV. M-30,AVD ILUSTRACION CON AVD BETANZOS,28XC76,Fuencarral-El Pardo,8,Side collision,SKC,passenger car,Driver,25 to 29 years,Male,439595.0,4481326.0,False,2,-3.712669140914588,40.48042678375835
2025S063060,2025-05-28T19:40:00Z,AUTOV. M-30,AVD ILUSTRACION CON AVD BETANZOS,28XC76,Fuencarral-El Pardo,8,Side collision,SKC,passenger car,Driver,55 to 59 years,Female,439595.0,4481326.0,False,3,-3.712669140914588,40.48042678375835
2025S063073,2025-05-28T19:15:00Z,CALLE ULISES,CALLE PARMA,112,Hortaleza,16,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,35 to 39 years,Female,444921.0,4478852.0,False,1,-3.6496212547442886,40.458510145264555
2025S063073,2025-05-28T19:15:00Z,CALLE ULISES,CALLE PARMA,112,Hortaleza,16,Front-to-side collision,SKC,passenger car,Driver,25 to 29 years,Female,444921.0,4478852.0,False,2,-3.6496212547442886,40.458510145264555
2025S063077,2025-05-28T19:00:00Z,CALLE SERRANO,CALLE JUAN DE LA CIERVA,144,Chamartín,5,Front-to-side collision,SKC,passenger car,Driver,25 to 29 years,Male,441840.0,4477140.0,False,1,-3.6858004545980227,40.442877754378266
2025S063077,2025-05-28T19:00:00Z,CALLE SERRANO,CALLE JUAN DE LA CIERVA,144,Chamartín,5,Front-to-side collision,SKC,passenger car,Driver,45 to 49 years,Male,441840.0,4477140.0,False,2,-3.6858004545980227,40.442877754378266
2025S063081,2025-05-28T20:45:00Z,"CALLE HERNAN CORTES, 17",,17,Centro,1,Rear-end collision,SKC,Motocicleta hasta 125cc,Driver,45 to 49 years,Male,440658.0,4474982.0,False,1,-3.6995356804195088,40.423353991401264
2025S063081,2025-05-28T20:45:00Z,"CALLE HERNAN CORTES, 17",,17,Centro,1,Rear-end collision,SKC,passenger car,Driver,50 to 54 years,Male,440658.0,4474982.0,False,2,-3.6995356804195088,40.423353991401264
2025S063095,2025-05-28T15:55:00Z,CALLE CARLOS DABAN,CALLE VIA CARPETANA,2,Carabanchel,11,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,30 to 34 years,Male,437658.0,4472256.0,False,1,-3.73463051191685,40.39857766801371
