id_participacion,num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,wikidata_distrito_uri,wikidata_distrito_qid,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S000057-94,2024S000057,2024-01-02,9:20:00,"Paseo. Extremadura, 302",302,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Colisión Fronto-lateral,Nublado,Turismo,Conductor,De 45 A 49 Años,Desconocido,14,Sin Asistencia Sanitaria,435234,4472480,,
2024S000058-95,2024S000058,2024-01-02,9:45:00,Gta. Lozares / Avda. Real De Pinto,0,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Caída,Despejado,Bicicleta,Conductor,De 70 A 74 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,439897,4465733,,
2024S000061-96,2024S000061,2024-01-02,9:07:00,Avda. Cardenal Herrera Oria / Autov. M-607,83,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Q656196,Choque Contra Obstáculo Fijo,,Turismo,Conductor,De 25 A 29 Años,Desconocido,,,440793,4482315,,
2024S000062-97,2024S000062,2024-01-02,11:20:00,Avda. Sur Del Aeropuerto De Barajas / Call. Trespaderne,4,21,Barajas,http://www.wikidata.org/entity/Q807230,Q807230,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 21 A 24 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,450731,4478204,,
2024S000062-98,2024S000062,2024-01-02,11:20:00,Avda. Sur Del Aeropuerto De Barajas / Call. Trespaderne,4,21,Barajas,http://www.wikidata.org/entity/Q807230,Q807230,Alcance,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,14,Sin Asistencia Sanitaria,450731,4478204,,
2024S000064-99,2024S000064,2024-01-02,10:30:00,"Call. Claudio Coello, 55",55,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Motocicleta Hasta 125cc,Conductor,De 65 A 69 Años,Desconocido,6,Asistencia Sanitaria Inmediata En Centro De Salud O Mutua,441788,4475430,,
2024S000064-100,2024S000064,2024-01-02,10:30:00,"Call. Claudio Coello, 55",55,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 70 A 74 Años,Desconocido,14,Sin Asistencia Sanitaria,441788,4475430,,
2024S000064-101,2024S000064,2024-01-02,10:30:00,"Call. Claudio Coello, 55",55,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,441788,4475430,,
2024S000065-102,2024S000065,2024-01-02,11:50:00,"Paseo. Virgen Del Puerto, 4",4,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Alcance,Despejado,Furgoneta,Conductor,De 50 A 54 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,438800,4473956,,
2024S000065-103,2024S000065,2024-01-02,11:50:00,"Paseo. Virgen Del Puerto, 4",4,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Alcance,Despejado,Maquinaria De Obras,Conductor,De 50 A 54 Años,Desconocido,6,Asistencia Sanitaria Inmediata En Centro De Salud O Mutua,438800,4473956,,
2024S000065-104,2024S000065,2024-01-02,11:50:00,"Paseo. Virgen Del Puerto, 4",4,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Alcance,Despejado,Maquinaria De Obras,Pasajero,De 45 A 49 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,438800,4473956,,
2024S000066-105,2024S000066,2024-01-02,12:25:00,Call. Alcala / Avda. Canillejas A Vicalvaro,567,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Alcance,Nublado,Motocicleta Hasta 125cc,Conductor,De 30 A 34 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,447696,4477204,,
2024S000066-106,2024S000066,2024-01-02,12:25:00,Call. Alcala / Avda. Canillejas A Vicalvaro,567,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Alcance,Nublado,Motocicleta Hasta 125cc,Conductor,De 60 A 64 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,447696,4477204,,
2024S000066-107,2024S000066,2024-01-02,12:25:00,Call. Alcala / Avda. Canillejas A Vicalvaro,567,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Alcance,Nublado,Todo Terreno,Conductor,De 55 A 59 Años,Desconocido,14,Sin Asistencia Sanitaria,447696,4477204,,
2024S000068-108,2024S000068,2024-01-02,13:30:00,"Call. Cerro De La Alcazaba, 11",11,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Colisión Lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,,,442997,4470675,,
2024S000068-109,2024S000068,2024-01-02,13:30:00,"Call. Cerro De La Alcazaba, 11",11,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Colisión Lateral,Despejado,Turismo,Conductor,Más De 74 Años,Desconocido,,,442997,4470675,,
2024S000070-110,2024S000070,2024-01-01,22:02:00,Call. Marsella / Call. Zurich,29,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Colisión Fronto-lateral,Despejado,Otros Vehículos Sin Motor,Conductor,De 21 A 24 Años,Desconocido,1,Atención En Urgencias Sin Posterior Ingreso,448270,4474626,,
2024S000070-111,2024S000070,2024-01-01,22:02:00,Call. Marsella / Call. Zurich,29,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 21 A 24 Años,Desconocido,14,Sin Asistencia Sanitaria,448270,4474626,,
2024S000071-112,2024S000071,2024-01-02,16:15:00,"Call. San Antolin, 1",1,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Colisión Lateral,,Turismo,Conductor,De 50 A 54 Años,Desconocido,,,436451,4470141,,
2024S000071-113,2024S000071,2024-01-02,16:15:00,"Call. San Antolin, 1",1,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Colisión Lateral,,Turismo,Conductor,De 70 A 74 Años,Desconocido,,,436451,4470141,,
2024S000075-114,2024S000075,2024-01-02,17:30:00,Call. Concejal Francisco Jose Jimenez Martin / Call. Caramuel,4,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Caída,Lluvia Débil,Motocicleta Hasta 125cc,Conductor,De 40 A 44 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,438057,4472792,,
2024S000076-115,2024S000076,2024-01-02,17:50:00,Call. General Ricardos / Call. San Patricio,107,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Colisión Fronto-lateral,Lluvia Débil,Autobús Articulado,Conductor,De 60 A 64 Años,Desconocido,14,Sin Asistencia Sanitaria,438402,4471552,,
2024S000076-116,2024S000076,2024-01-02,17:50:00,Call. General Ricardos / Call. San Patricio,107,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Colisión Fronto-lateral,Lluvia Débil,Turismo,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,438402,4471552,,
2024S000076-117,2024S000076,2024-01-02,17:50:00,Call. General Ricardos / Call. San Patricio,107,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Colisión Fronto-lateral,Lluvia Débil,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,438402,4471552,,
2024S000076-118,2024S000076,2024-01-02,17:50:00,Call. General Ricardos / Call. San Patricio,107,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Colisión Fronto-lateral,Lluvia Débil,Turismo,Conductor,Desconocido,Desconocido,,,438402,4471552,,
2024S000079-119,2024S000079,2024-01-02,19:00:00,Call. Aconcagua / Call. Nevado Del Cumbal,4,16,Hortaleza,http://www.wikidata.org/entity/Q1928529,Q1928529,Alcance,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,446482,4479976,,
2024S000079-120,2024S000079,2024-01-02,19:00:00,Call. Aconcagua / Call. Nevado Del Cumbal,4,16,Hortaleza,http://www.wikidata.org/entity/Q1928529,Q1928529,Alcance,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,446482,4479976,,
2024S000080-121,2024S000080,2024-01-02,18:25:00,"Autov. M-30, Calzada Interior Pk 11.000",11NC00,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,Q2000929,Alcance,Despejado,Turismo,Conductor,De 35 A 39 Años,Desconocido,,,442532,4471491,,
2024S000080-122,2024S000080,2024-01-02,18:25:00,"Autov. M-30, Calzada Interior Pk 11.000",11NC00,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,Q2000929,Alcance,Despejado,Turismo,Conductor,De 65 A 69 Años,Desconocido,,,442532,4471491,,
2024S000080-123,2024S000080,2024-01-02,18:25:00,"Autov. M-30, Calzada Interior Pk 11.000",11NC00,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,Q2000929,Alcance,Despejado,Turismo,Pasajero,De 65 A 69 Años,Desconocido,,,442532,4471491,,
2024S000081-124,2024S000081,2024-01-02,19:30:00,"Call. Hortaleza, 96",96,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Atropello A Persona,Nublado,Bicicleta Epac (pedaleo Asistido),Conductor,De 30 A 34 Años,Desconocido,14,Sin Asistencia Sanitaria,440785,4475122,,
2024S000081-125,2024S000081,2024-01-02,19:30:00,"Call. Hortaleza, 96",96,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Atropello A Persona,Nublado,Bicicleta Epac (pedaleo Asistido),Peatón,De 65 A 69 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,440785,4475122,,
2024S000082-126,2024S000082,2024-01-02,19:20:00,"Call. Embajadores, 181",181,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,Q2000929,Caída,Nublado,Ciclomotor,Conductor,De 25 A 29 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,441193,4471426,,
2024S000083-127,2024S000083,2024-01-02,19:40:00,Avda. Peseta / Ctra. Barrio De La Fortuna,6,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Caída,Nublado,Ciclomotor,Conductor,De 30 A 34 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,434980,4469063,,
2024S000084-128,2024S000084,2024-01-02,20:57:00,Call. Emilia / Call. Montoya,40,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 55 A 59 Años,Desconocido,,,441001,4480225,,
2024S000084-129,2024S000084,2024-01-02,20:57:00,Call. Emilia / Call. Montoya,40,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 55 A 59 Años,Desconocido,,,441001,4480225,,
2024S000084-130,2024S000084,2024-01-02,20:57:00,Call. Emilia / Call. Montoya,40,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 55 A 59 Años,Desconocido,,,441001,4480225,,
2024S000085-131,2024S000085,2024-01-02,19:30:00,Paseo. Alberto Palacios / Call. Arenas,35,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Atropello A Persona,Despejado,Turismo,Conductor,De 35 A 39 Años,Desconocido,14,Sin Asistencia Sanitaria,439467,4466286,,
2024S000085-132,2024S000085,2024-01-02,19:30:00,Paseo. Alberto Palacios / Call. Arenas,35,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Atropello A Persona,Despejado,Turismo,Peatón,De 70 A 74 Años,Desconocido,5,Asistencia Sanitaria Ambulatoria Con Posterioridad,439467,4466286,,
2024S000087-133,2024S000087,2024-01-02,21:30:00,"Avda. Carabanchel Alto, 61",61,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Caída,Nublado,Motocicleta > 125cc,Conductor,De 21 A 24 Años,Desconocido,,,435979,4468078,,
2024S000089-134,2024S000089,2024-01-02,20:15:00,Incorporación De Conde De Casal A M30 Calzada Exterior,08RT05,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Lluvia Débil,Turismo,Conductor,De 35 A 39 Años,Desconocido,14,Sin Asistencia Sanitaria,443665,4473041,,
2024S000089-135,2024S000089,2024-01-02,20:15:00,Incorporación De Conde De Casal A M30 Calzada Exterior,08RT05,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Lluvia Débil,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,443665,4473041,,
2024S000089-136,2024S000089,2024-01-02,20:15:00,Incorporación De Conde De Casal A M30 Calzada Exterior,08RT05,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Lluvia Débil,Turismo,Pasajero,De 15 A 17 Años,Desconocido,,,443665,4473041,,
2024S000089-137,2024S000089,2024-01-02,20:15:00,Incorporación De Conde De Casal A M30 Calzada Exterior,08RT05,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Lluvia Débil,Turismo,Pasajero,De 35 A 39 Años,Desconocido,,,443665,4473041,,
2024S000089-138,2024S000089,2024-01-02,20:15:00,Incorporación De Conde De Casal A M30 Calzada Exterior,08RT05,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Lluvia Débil,Turismo,Pasajero,Menor De 5 Años,Desconocido,,,443665,4473041,,
2024S000090-139,2024S000090,2024-01-02,20:16:00,"Autov. M-30, 08rt05",08RT05,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Solo Salida De La Vía,Lluvia Débil,Motocicleta Hasta 125cc,Conductor,De 25 A 29 Años,Desconocido,,,443670,4473036,,
2024S000091-140,2024S000091,2024-01-02,21:13:00,Avda. Daroca / Call. Nicolas Salmeron,105,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Lateral,Nublado,Motocicleta Hasta 125cc,Conductor,De 21 A 24 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,446279,4474546,,
2024S000091-141,2024S000091,2024-01-02,21:13:00,Avda. Daroca / Call. Nicolas Salmeron,105,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Lateral,Nublado,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,446279,4474546,,
2024S000091-142,2024S000091,2024-01-02,21:13:00,Avda. Daroca / Call. Nicolas Salmeron,105,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Lateral,Nublado,Turismo,Pasajero,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,446279,4474546,,
2024S000092-143,2024S000092,2024-01-02,20:25:00,Avda. Albufera / Metro. Avenida De La Paz,1,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Despejado,Turismo,Conductor,De 21 A 24 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,443241,4472200,,
2024S000092-144,2024S000092,2024-01-02,20:25:00,Avda. Albufera / Metro. Avenida De La Paz,1,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,443241,4472200,,
2024S000092-145,2024S000092,2024-01-02,20:25:00,Avda. Albufera / Metro. Avenida De La Paz,1,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Despejado,Turismo,Pasajero,De 6 A 9 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,443241,4472200,,
2024S000093-146,2024S000093,2024-01-02,22:00:00,"Call. Principal, 18",18,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Colisión Múltiple,,Turismo,Conductor,De 25 A 29 Años,Desconocido,,,440560,4465071,,
2024S000093-147,2024S000093,2024-01-02,22:00:00,"Call. Principal, 18",18,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Colisión Múltiple,,Turismo,Conductor,De 35 A 39 Años,Desconocido,,,440560,4465071,,
2024S000093-148,2024S000093,2024-01-02,22:00:00,"Call. Principal, 18",18,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Colisión Múltiple,,Turismo,Conductor,De 50 A 54 Años,Desconocido,,,440560,4465071,,
2024S000094-149,2024S000094,2024-01-02,21:30:00,"Autovia A-3 Pk 4,500 ( Sentido Salida De Madrid )",14,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 30 A 34 Años,Desconocido,3,Ingreso Superior A 24 Horas,444632,4472730,,
2024S000094-150,2024S000094,2024-01-02,21:30:00,"Autovia A-3 Pk 4,500 ( Sentido Salida De Madrid )",14,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,444632,4472730,,
2024S000094-151,2024S000094,2024-01-02,21:30:00,"Autovia A-3 Pk 4,500 ( Sentido Salida De Madrid )",14,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Despejado,Turismo,Pasajero,De 70 A 74 Años,Desconocido,14,Sin Asistencia Sanitaria,444632,4472730,,
2024S000094-152,2024S000094,2024-01-02,21:30:00,"Autovia A-3 Pk 4,500 ( Sentido Salida De Madrid )",14,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Alcance,Despejado,Turismo,Pasajero,De 70 A 74 Años,Desconocido,14,Sin Asistencia Sanitaria,444632,4472730,,
2024S000096-153,2024S000096,2024-01-03,0:40:00,"Call. Principe De Vergara, 122",122,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,De 35 A 39 Años,Desconocido,14,Sin Asistencia Sanitaria,442451,4476956,,
2024S000096-154,2024S000096,2024-01-03,0:40:00,"Call. Principe De Vergara, 122",122,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,14,Sin Asistencia Sanitaria,442451,4476956,,
2024S000097-155,2024S000097,2024-01-02,23:38:00,"Call. Virgen De Aranzazu, 16",16,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Q656196,Caída,Lluvia Débil,Ciclomotor,Conductor,De 18 A 20 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,441532,4481947,,
2024S000098-156,2024S000098,2024-01-02,23:25:00,"Bulev. Jose Prat, 35",35,19,Vicálvaro,http://www.wikidata.org/entity/Q589403,Q589403,Solo Salida De La Vía,Despejado,Turismo,Conductor,De 21 A 24 Años,Desconocido,,,447531,4471987,,
2024S000098-157,2024S000098,2024-01-02,23:25:00,"Bulev. Jose Prat, 35",35,19,Vicálvaro,http://www.wikidata.org/entity/Q589403,Q589403,Solo Salida De La Vía,Despejado,Turismo,Pasajero,De 18 A 20 Años,Desconocido,,,447531,4471987,,
2024S000100-158,2024S000100,2024-01-03,3:30:00,Call. Cristo De La Victoria / Call. Cristo De La Vega,86,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,De 21 A 24 Años,Desconocido,,,440442,4470335,,
2024S000101-159,2024S000101,2024-01-03,6:00:00,Paseo. Castellana / Plaza. Cuzco,141,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Choque Contra Obstáculo Fijo,Lluvia Débil,Turismo,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,441502,4478998,,
2024S000101-160,2024S000101,2024-01-03,6:00:00,Paseo. Castellana / Plaza. Cuzco,141,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Choque Contra Obstáculo Fijo,Lluvia Débil,Turismo,Conductor,Desconocido,Desconocido,14,Sin Asistencia Sanitaria,441502,4478998,,
2024S000101-161,2024S000101,2024-01-03,6:00:00,Paseo. Castellana / Plaza. Cuzco,141,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Choque Contra Obstáculo Fijo,Lluvia Débil,Turismo,Pasajero,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,441502,4478998,,
2024S000102-162,2024S000102,2024-01-03,6:15:00,Call. Convenio / Call. Francisco Laguna,15,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Atropello A Persona,Despejado,Motocicleta Hasta 125cc,Conductor,De 30 A 34 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,442959,4471395,,
2024S000102-163,2024S000102,2024-01-03,6:15:00,Call. Convenio / Call. Francisco Laguna,15,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Atropello A Persona,Despejado,Motocicleta Hasta 125cc,Peatón,De 55 A 59 Años,Desconocido,6,Asistencia Sanitaria Inmediata En Centro De Salud O Mutua,442959,4471395,,
2024S000103-164,2024S000103,2024-01-03,6:55:00,"Avda. Real De Pinto, 108",108,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Colisión Fronto-lateral,Lluvia Débil,Turismo,Conductor,De 60 A 64 Años,Desconocido,,,439712,4465531,,
2024S000103-165,2024S000103,2024-01-03,6:55:00,"Avda. Real De Pinto, 108",108,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Colisión Fronto-lateral,Lluvia Débil,Turismo,Conductor,De 60 A 64 Años,Desconocido,,,439712,4465531,,
2024S000104-166,2024S000104,2024-01-03,7:20:00,"Call. Cristo De La Victoria, 104",104,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Atropello A Persona,Lluvia Débil,Turismo,Conductor,De 55 A 59 Años,Desconocido,14,Sin Asistencia Sanitaria,440208,4470165,,
2024S000104-167,2024S000104,2024-01-03,7:20:00,"Call. Cristo De La Victoria, 104",104,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Atropello A Persona,Lluvia Débil,Turismo,Peatón,De 55 A 59 Años,Desconocido,3,Ingreso Superior A 24 Horas,440208,4470165,,
2024S000106-168,2024S000106,2024-01-03,8:00:00,"Autov. A-42, Km 3",+00500E,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Colisión Lateral,Lluvia Débil,Camión Rígido,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,439950,4471495,,
