num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_district,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S093550,20/08/2025,12:50:00,AVDA. DAROCA / CALL. VEREDA DEL CARMEN,62,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,444715,4475598,false,
2025S093564,20/08/2025,12:15:00,GTA. ARCENTALES / AUTOV. M-40,0,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,449249,4475663,false,
2025S093564,20/08/2025,12:15:00,GTA. ARCENTALES / AUTOV. M-40,0,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,449249,4475663,false,
2025S093564,20/08/2025,12:15:00,GTA. ARCENTALES / AUTOV. M-40,0,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,449249,4475663,false,
2025S093564,20/08/2025,12:15:00,GTA. ARCENTALES / AUTOV. M-40,0,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 6 a 9 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,449249,4475663,false,
2025S093564,20/08/2025,12:15:00,GTA. ARCENTALES / AUTOV. M-40,0,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,Menor de 5 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,449249,4475663,false,
2025S093565,20/08/2025,12:05:00,CALL. VALCARLOS / CALL. PUENTE LA REINA,1,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,443198,4483485,false,
2025S093565,20/08/2025,12:05:00,CALL. VALCARLOS / CALL. PUENTE LA REINA,1,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 70 a 74 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,443198,4483485,false,
2025S093565,20/08/2025,12:05:00,CALL. VALCARLOS / CALL. PUENTE LA REINA,1,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443198,4483485,false,
2025S093565,20/08/2025,12:05:00,CALL. VALCARLOS / CALL. PUENTE LA REINA,1,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443198,4483485,false,
2025S093565,20/08/2025,12:05:00,CALL. VALCARLOS / CALL. PUENTE LA REINA,1,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443198,4483485,false,
2025S093565,20/08/2025,12:05:00,CALL. VALCARLOS / CALL. PUENTE LA REINA,1,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443198,4483485,false,
2025S093565,20/08/2025,12:05:00,CALL. VALCARLOS / CALL. PUENTE LA REINA,1,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443198,4483485,false,
2025S093566,20/08/2025,14:35:00,"AVDA. OPORTO, 6",6,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,,,438837,4470764,false,
2025S093566,20/08/2025,14:35:00,"AVDA. OPORTO, 6",6,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,438837,4470764,false,
2025S093571,20/08/2025,14:29:00,PASEO. RECOLETOS / PLAZA. CIBELES,2,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,441242,4474605,false,
2025S093571,20/08/2025,14:29:00,PASEO. RECOLETOS / PLAZA. CIBELES,2,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,441242,4474605,false,
2025S093596,20/08/2025,15:35:00,"AUTOV. A-3, +01400E",+01400E,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Atropello a animal,,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,452424,4467814,false,
2025S093667,20/08/2025,16:05:00,CALL. MENDEZ ALVARO / CALL. MEJORADA DEL CAMPO,38,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,441856,4472358,false,
2025S093678,20/08/2025,17:55:00,CALL. ALBASANZ / PARRO. SAN ROMUALDO,78,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,447231,4476655,false,
2025S093678,20/08/2025,17:55:00,CALL. ALBASANZ / PARRO. SAN ROMUALDO,78,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,447231,4476655,false,
2025S093681,20/08/2025,17:50:00,"CALL. HERMOSILLA, 72",72,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,442468,4475268,false,
2025S093681,20/08/2025,17:50:00,"CALL. HERMOSILLA, 72",72,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,442468,4475268,false,
2025S093688,20/08/2025,14:10:00,"CALL. SEGOVIA, 9",9,1,Centro,hhtps://wikidata.org/entity/Q1763376,Caída,Despejado,moped,https://wikidata.org/entity/Q201783,Conductor,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,439748,4473893,false,
2025S093689,20/08/2025,18:22:00,CALL. SIERRA DE GUADALUPE / CALL. FELIPE ALVAREZ,1,18,Villa de Vallecas,hhtps://wikidata.org/entity/Q1947988,Alcance,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,447020,4470290,false,
2025S093689,20/08/2025,18:22:00,CALL. SIERRA DE GUADALUPE / CALL. FELIPE ALVAREZ,1,18,Villa de Vallecas,hhtps://wikidata.org/entity/Q1947988,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,447020,4470290,false,
2025S093705,20/08/2025,19:20:00,CALL. SAUCEDA / CALL. SAN JUAN DE ORTEGA,8,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,,,443254,4483496,true,
2025S093716,20/08/2025,19:30:00,CALL. ALFARO / CALL. OCA,43,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Otro,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,437505,4471270,false,
2025S093719,20/08/2025,19:30:00,CALL. ALFARO / CALL. OCA,41,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,De 65 a 69 años,male,https://wikidata.org/entity/Q6581097,,,437505,4471269,false,
2025S093723,20/08/2025,19:15:00,AVDA. PABLO NERUDA / CALL. ROMEO Y JULIETA,91,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443818,4470295,false,
2025S093723,20/08/2025,19:15:00,AVDA. PABLO NERUDA / CALL. ROMEO Y JULIETA,91,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,443818,4470295,false,
2025S093723,20/08/2025,19:15:00,AVDA. PABLO NERUDA / CALL. ROMEO Y JULIETA,91,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,443818,4470295,false,
2025S093733,20/08/2025,17:38:00,"CALL. HERMANOS GARCIA NOBLEJAS, 89",89,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Atropello a persona,Despejado,electric vehicle,https://wikidata.org/entity/Q13629441,Conductor,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,446784,4474947,false,
2025S093733,20/08/2025,17:38:00,"CALL. HERMANOS GARCIA NOBLEJAS, 89",89,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Atropello a persona,Despejado,electric vehicle,https://wikidata.org/entity/Q13629441,Peatón,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,446784,4474947,false,
2025S093753,20/08/2025,21:05:00,CALL. ALDEANUEVA DE LA VERA / CALL. OLIVA DE PLASENCIA,2,10,Latina,hhtps://wikidata.org/entity/Q794954,Atropello a persona,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,434106,4470090,false,
2025S093753,20/08/2025,21:05:00,CALL. ALDEANUEVA DE LA VERA / CALL. OLIVA DE PLASENCIA,2,10,Latina,hhtps://wikidata.org/entity/Q794954,Atropello a persona,Despejado,van,https://wikidata.org/entity/Q193468,Peatón,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,434106,4470090,false,
2025S093825,21/08/2025,03:11:00,CALL. JUAN SEBASTIAN ELCANO / CALL. BERNARDINO OBREGON,11,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Colisión fronto-lateral,,van,https://wikidata.org/entity/Q193468,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,,,440583,4472880,false,
2025S093825,21/08/2025,03:11:00,CALL. JUAN SEBASTIAN ELCANO / CALL. BERNARDINO OBREGON,11,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Colisión fronto-lateral,,van,https://wikidata.org/entity/Q193468,Pasajero,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,,,440583,4472880,false,
2025S093825,21/08/2025,03:11:00,CALL. JUAN SEBASTIAN ELCANO / CALL. BERNARDINO OBREGON,11,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Colisión fronto-lateral,,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,,,440583,4472880,false,
2025S093828,21/08/2025,01:15:00,"CALLE RUIDERA,45",45,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,,,442641,4470144,false,
2025S093828,21/08/2025,01:15:00,"CALLE RUIDERA,45",45,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,442641,4470144,false,
2025S093840,21/08/2025,03:10:00,CALL. BAILEN / CUSTA. SAN VICENTE,1,1,Centro,hhtps://wikidata.org/entity/Q1763376,Caída,Despejado,moped,https://wikidata.org/entity/Q201783,Conductor,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,439500,4474870,false,
2025S093840,21/08/2025,03:10:00,CALL. BAILEN / CUSTA. SAN VICENTE,1,1,Centro,hhtps://wikidata.org/entity/Q1763376,Caída,Despejado,moped,https://wikidata.org/entity/Q201783,Pasajero,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,439500,4474870,false,
2025S093840,21/08/2025,03:10:00,CALL. BAILEN / CUSTA. SAN VICENTE,1,1,Centro,hhtps://wikidata.org/entity/Q1763376,Caída,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,439500,4474870,false,
2025S093840,21/08/2025,03:10:00,CALL. BAILEN / CUSTA. SAN VICENTE,1,1,Centro,hhtps://wikidata.org/entity/Q1763376,Caída,Despejado,van,https://wikidata.org/entity/Q193468,Pasajero,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,439500,4474870,false,
2025S093847,21/08/2025,03:20:00,CALL. SAN NARCISO / CALL. SAN FAUSTINO,16,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,448359,4477390,false,
2025S093847,21/08/2025,03:20:00,CALL. SAN NARCISO / CALL. SAN FAUSTINO,16,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,electric vehicle,https://wikidata.org/entity/Q13629441,Conductor,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,448359,4477390,true,
2025S093853,21/08/2025,02:20:00,"CALL. FUENTES, 5",5,1,Centro,hhtps://wikidata.org/entity/Q1763376,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,439868,4474283,false,
2025S093853,21/08/2025,02:20:00,"CALL. FUENTES, 5",5,1,Centro,hhtps://wikidata.org/entity/Q1763376,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,439868,4474283,false,
2025S093853,21/08/2025,02:20:00,"CALL. FUENTES, 5",5,1,Centro,hhtps://wikidata.org/entity/Q1763376,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,439868,4474283,false,
2025S093858,21/08/2025,03:40:00,"CALL. ACAMAR, 15",15,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,,,433286,4478922,false,
2025S093866,21/08/2025,05:30:00,"AUTOV. A-5, +30000S",+30000S,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,435252,4472470,true,
2025S093866,21/08/2025,05:30:00,"AUTOV. A-5, +30000S",+30000S,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,435252,4472470,false,
2025S093866,21/08/2025,05:30:00,"AUTOV. A-5, +30000S",+30000S,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,435252,4472470,false,
2025S093870,21/08/2025,06:00:00,"AUTOV. M-23, 0",0,14,Moratalaz,hhtps://wikidata.org/entity/Q2076109,Caída,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,444391,4474319,false,
2025S093871,21/08/2025,00:45:00,"CALL. PORTALEGRE, 106",106,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Alcance,Despejado,electric bicycle,https://wikidata.org/entity/Q924724,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,438561,4470677,false,
2025S093872,21/08/2025,06:30:00,PASEO. CASTELLANA / CALL. DANIEL VAZQUEZ DIAZ,280,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,441816,4480771,false,
2025S093872,21/08/2025,06:30:00,PASEO. CASTELLANA / CALL. DANIEL VAZQUEZ DIAZ,280,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,441816,4480771,false,
2025S093873,21/08/2025,07:05:00,"CALL. MAYOR, 50",50,1,Centro,hhtps://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,truck,https://wikidata.org/entity/Q43193,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,439832,4474159,false,
2025S093873,21/08/2025,07:05:00,"CALL. MAYOR, 50",50,1,Centro,hhtps://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,439832,4474159,false,
2025S093874,21/08/2025,08:05:00,"RONDA. COMUNICACION, 18",18,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Caída,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,443794,4485283,false,
2025S093874,21/08/2025,08:05:00,"RONDA. COMUNICACION, 18",18,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Caída,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,443794,4485283,false,
2025S093900,21/08/2025,10:30:00,"CALL. DOCTOR ESQUERDO, 177",177,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,,,443088,4473005,false,
2025S093900,21/08/2025,10:30:00,"CALL. DOCTOR ESQUERDO, 177",177,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,443088,4473005,false,
2025S093901,21/08/2025,11:25:00,"CALL. LEGANITOS, 20",20,1,Centro,hhtps://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,439736,4474846,false,
2025S093901,21/08/2025,11:25:00,"CALL. LEGANITOS, 20",20,1,Centro,hhtps://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,van,https://wikidata.org/entity/Q193468,Peatón,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,439736,4474846,false,
