num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S042847,2025-04-15T00:00:00Z,09:08,call. caramuel / call. sepulveda,58,10,latina,https://www.wikidata.org/entity/Q794954,alcance,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,60-64,woman,https://www.wikidata.org/entity/Q467,,,438052,4473106,false,
2025S042853,2025-04-15T00:00:00Z,09:00,call. sebastian alvaro / autov. a-5,2,10,latina,https://www.wikidata.org/entity/Q794954,alcance,lluvia debil,truck,https://www.wikidata.org/entity/Q43193,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,434420,4471687,false,
2025S042853,2025-04-15T00:00:00Z,09:00,call. sebastian alvaro / autov. a-5,2,10,latina,https://www.wikidata.org/entity/Q794954,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,434420,4471687,false,
2025S042853,2025-04-15T00:00:00Z,09:00,call. sebastian alvaro / autov. a-5,2,10,latina,https://www.wikidata.org/entity/Q794954,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,40-44,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,434420,4471687,false,
2025S042853,2025-04-15T00:00:00Z,09:00,call. sebastian alvaro / autov. a-5,2,10,latina,https://www.wikidata.org/entity/Q794954,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,menor5,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,434420,4471687,false,
2025S042854,2025-04-15T00:00:00Z,07:35,avda. seneca / call. antonio perez de guzman,8,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,otro,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,21-24,man,https://www.wikidata.org/entity/Q8441,,,438313,4476402,true,
2025S042854,2025-04-15T00:00:00Z,07:35,avda. seneca / call. antonio perez de guzman,8,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,otro,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,18-20,woman,https://www.wikidata.org/entity/Q467,,,438313,4476402,false,
2025S042865,2025-04-15T00:00:00Z,10:00,call. guzman el bueno / call. fernando el catolico,57,7,chamberi,https://www.wikidata.org/entity/Q1763370,caida,nublado,panel van,https://www.wikidata.org/entity/Q357884,conductor,25-29,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,439509,4476308,false,
2025S042865,2025-04-15T00:00:00Z,10:00,call. guzman el bueno / call. fernando el catolico,57,7,chamberi,https://www.wikidata.org/entity/Q1763370,caida,nublado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,18-20,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,439509,4476308,false,
2025S042870,2025-04-15T00:00:00Z,09:25,plaza. conde de casal / call. doctor esquerdo,5,3,retiro,https://www.wikidata.org/entity/Q2002296,colision lateral,nublado,truck,https://www.wikidata.org/entity/Q43193,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443107,4473132,false,
2025S042870,2025-04-15T00:00:00Z,09:25,plaza. conde de casal / call. doctor esquerdo,5,3,retiro,https://www.wikidata.org/entity/Q2002296,colision lateral,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,443107,4473132,false,
2025S042875,2025-04-15T00:00:00Z,08:30,"autov. m-30, 28xc79",28XC79,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,alcance,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,439628,4481330,false,
2025S042875,2025-04-15T00:00:00Z,08:30,"autov. m-30, 28xc79",28XC79,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,alcance,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,439628,4481330,false,
2025S042876,2025-04-15T00:00:00Z,09:00,"autov. m-30, 20re05",20RE05,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,choque contra obstaculo fijo,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,437473,4476504,false,
2025S042906,2025-04-15T00:00:00Z,09:27,call. arturo soria / call. sorzano,143,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,caida,lluvia debil,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,65-69,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,444507,4478292,false,
2025S042906,2025-04-15T00:00:00Z,09:27,call. arturo soria / call. sorzano,143,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,caida,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,444507,4478292,false,
2025S042908,2025-04-15T00:00:00Z,10:30,"call. genova, 28",28,1,centro,https://www.wikidata.org/entity/Q1763376,otro,despejado,truck,https://www.wikidata.org/entity/Q43193,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441318,4475217,false,
2025S042908,2025-04-15T00:00:00Z,10:30,"call. genova, 28",28,1,centro,https://www.wikidata.org/entity/Q1763376,otro,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,441318,4475217,false,
2025S042909,2025-04-15T00:00:00Z,07:20,"call. noviembre, 35",35,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,otro,nublado,truck,https://www.wikidata.org/entity/Q43193,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,,,451793,4477225,false,
2025S042914,2025-04-15T00:00:00Z,12:00,"call. goya, 6",6,4,salamanca,https://www.wikidata.org/entity/Q1773521,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,441689,4475188,false,
2025S042914,2025-04-15T00:00:00Z,12:00,"call. goya, 6",6,4,salamanca,https://www.wikidata.org/entity/Q1773521,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,441689,4475188,false,
2025S042922,2025-04-15T00:00:00Z,12:12,call. jose ortega y gasset / call. francisco silvela,98,4,salamanca,https://www.wikidata.org/entity/Q1773521,colision lateral,despejado,bus,https://www.wikidata.org/entity/Q5638,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443065,4475664,false,
2025S042922,2025-04-15T00:00:00Z,12:12,call. jose ortega y gasset / call. francisco silvela,98,4,salamanca,https://www.wikidata.org/entity/Q1773521,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443065,4475664,false,
2025S042926,2025-04-15T00:00:00Z,10:25,call. gran via / call. montera,23,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,truck,https://www.wikidata.org/entity/Q43193,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440467,4474612,false,
2025S042926,2025-04-15T00:00:00Z,10:25,call. gran via / call. montera,23,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440467,4474612,false,
2025S042926,2025-04-15T00:00:00Z,10:25,call. gran via / call. montera,23,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,25-29,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,440467,4474612,false,
2025S042940,2025-04-15T00:00:00Z,12:08,call. sierra salvada / call. rio grande,2,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,,,444698,4471157,false,
2025S042940,2025-04-15T00:00:00Z,12:08,call. sierra salvada / call. rio grande,2,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,,,444698,4471157,false,
2025S042949,2025-04-15T00:00:00Z,12:45,avda. mayorazgo / call. puerto de porzuna,55,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision lateral,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,446545,4468871,false,
2025S042949,2025-04-15T00:00:00Z,12:45,avda. mayorazgo / call. puerto de porzuna,55,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision lateral,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,446545,4468871,false,
2025S042949,2025-04-15T00:00:00Z,12:45,avda. mayorazgo / call. puerto de porzuna,55,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision lateral,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,21-24,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,446545,4468871,false,
2025S042952,2025-04-15T00:00:00Z,13:30,"call. silvano, 1",1,16,hortaleza,https://www.wikidata.org/entity/Q1928529,choque contra obstaculo fijo,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,445654,4479119,false,
2025S042952,2025-04-15T00:00:00Z,13:30,"call. silvano, 1",1,16,hortaleza,https://www.wikidata.org/entity/Q1928529,choque contra obstaculo fijo,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,445654,4479119,false,
2025S042967,2025-04-15T00:00:00Z,13:45,call. corregidor diego de valderrabano / call. alcalde luis marichalar,25,14,moratalaz,https://www.wikidata.org/entity/Q2076109,atropello a persona,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,65-69,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,444166,4473644,false,
2025S042967,2025-04-15T00:00:00Z,13:45,call. corregidor diego de valderrabano / call. alcalde luis marichalar,25,14,moratalaz,https://www.wikidata.org/entity/Q2076109,atropello a persona,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,peaton,45-49,man,https://www.wikidata.org/entity/Q8441,5,asistencia sanitaria ambulatoria con posterioridad,444166,4473644,false,
2025S042968,2025-04-15T00:00:00Z,14:04,"autov. m-30, 07nc50",07NC50,4,salamanca,https://www.wikidata.org/entity/Q1773521,choque contra obstaculo fijo,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,444098,4474524,false,
2025S042969,2025-04-15T00:00:00Z,14:05,avda. ciudad de barcelona / call. abtao,55,3,retiro,https://www.wikidata.org/entity/Q2002296,alcance,,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,30-34,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,442517,4472678,false,
2025S042969,2025-04-15T00:00:00Z,14:05,avda. ciudad de barcelona / call. abtao,55,3,retiro,https://www.wikidata.org/entity/Q2002296,alcance,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,442517,4472678,false,
2025S042970,2025-04-15T00:00:00Z,14:15,"autov. m-30, 07nl10",07NL10,4,salamanca,https://www.wikidata.org/entity/Q1773521,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,,,444060,4474806,false,
2025S042970,2025-04-15T00:00:00Z,14:15,"autov. m-30, 07nl10",07NL10,4,salamanca,https://www.wikidata.org/entity/Q1773521,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,,,444060,4474806,false,
2025S042970,2025-04-15T00:00:00Z,14:15,"autov. m-30, 07nl10",07NL10,4,salamanca,https://www.wikidata.org/entity/Q1773521,alcance,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,40-44,woman,https://www.wikidata.org/entity/Q467,,,444060,4474806,false,
2025S042974,2025-04-15T00:00:00Z,15:05,call. aniceto perez / cmno. perales,2,12,usera,https://www.wikidata.org/entity/Q953368,choque contra obstaculo fijo,lluvia debil,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,18-20,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441085,4470382,false,
