fecha,cod_municipio,municipio,cod_distrito,distrito,same_as_wikidata_distrito,cod_barrio,barrio,num_personas,num_personas_hombres,num_personas_mujeres
2023-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,53,ciudadjardin,18513,8234,10279
2023-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,54,hispanoamerica,3147,14159,17311
2023-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,55,nuevaespana,24466,1105,13416
2023-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,56,castilla,17046,792,9126
2023-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,61,bellasvistas,29355,13428,15927
2023-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,62,cuatrocaminos,34753,15537,19216
2023-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,63,castillejos,2057,9239,11331
2023-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,64,almenara,23057,10688,12369
2023-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,65,valdeacederas,26573,12442,14131
2023-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,66,berruguete,25694,11604,1409
2023-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,71,gaztambide,22959,10157,12802
2023-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,72,arapiles,2419,10831,13359
2023-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,73,trafalgar,24621,11147,13474
2023-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,74,almagro,19418,8567,10851
2023-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,75,riosrosas,27163,11828,15335
2023-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,76,vallehermoso,19853,8619,11234
2023-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,81,elpardo,3421,1716,1705
2023-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,82,fuentelarreina,341,1559,1851
2023-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,83,penagrande,44341,20597,23744
2023-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,84,pilar,4561,2072,2489
2023-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,85,lapaz,32192,14964,17228
2023-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,86,valverde,64757,30851,33906
2023-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,87,mirasierra,35676,1716,18516
2023-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,88,elgoloso,19036,9377,9659
2023-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,91,casadecampo,12767,5958,6809
2023-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,92,argüelles,24497,11207,1329
2023-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,93,ciudaduniversitaria,16364,7603,8761
2023-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,94,valdezarza,30484,14001,16483
2023-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,95,valdemarin,7156,3339,3817
2023-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,96,elplantio,3044,1413,1631
2023-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,97,aravaca,27445,12836,14609
2023-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,101,loscarmenes,17903,8484,9419
2023-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,102,puertadelangel,43292,20165,23127
2023-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,103,lucero,36749,17156,19593
2023-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,104,aluche,66588,30384,36204
2023-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,105,campamento,1975,9111,10639
2023-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,106,cuatrovientos,6122,3068,3054
2023-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,107,águilas,51268,23725,27543
2023-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,111,comillas,22721,10491,1223
2023-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,112,opanel,33883,15556,18327
2023-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,113,sanisidro,40368,18969,21399
2023-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,114,vistaalegre,47727,21823,25904
2023-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,115,puertabonita,36798,17349,19449
2023-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,116,buenavista,49151,23733,25418
2023-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,117,abrantes,31691,14711,1698
2023-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,121,orcasitas,23085,109,12185
2023-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,122,orcasur,1439,6987,7403
2023-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,123,sanfermin,23598,11246,12352
2023-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,124,almendrales,22834,10755,12079
2023-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,125,moscardo,26579,12531,14048
2023-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,126,zofio,14382,6681,7701
2023-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,127,pradolongo,17878,8438,944
2023-01-01T00:00:00Z,28079,madrid,13,Puente De Vallecas,https://www.wikidata.org/entity/Q2003054,131,entrevias,35399,16976,18423
2023-01-01T00:00:00Z,28079,madrid,13,Puente De Vallecas,https://www.wikidata.org/entity/Q2003054,132,sandiego,45104,21593,23511
2023-01-01T00:00:00Z,28079,madrid,13,Puente De Vallecas,https://www.wikidata.org/entity/Q2003054,133,palomerasbajas,40477,18947,2153
2023-01-01T00:00:00Z,28079,madrid,13,Puente De Vallecas,https://www.wikidata.org/entity/Q2003054,134,palomerassureste,43162,20491,22671
2023-01-01T00:00:00Z,28079,madrid,13,Puente De Vallecas,https://www.wikidata.org/entity/Q2003054,135,portazgo,28741,13471,1527
2023-01-01T00:00:00Z,28079,madrid,13,Puente De Vallecas,https://www.wikidata.org/entity/Q2003054,136,numancia,4872,23064,25656
2023-01-01T00:00:00Z,28079,madrid,14,Moratalaz,https://www.wikidata.org/entity/Q2076109,141,pavones,8814,4035,4779
2023-01-01T00:00:00Z,28079,madrid,14,Moratalaz,https://www.wikidata.org/entity/Q2076109,142,horcajo,6339,3029,331
2023-01-01T00:00:00Z,28079,madrid,14,Moratalaz,https://www.wikidata.org/entity/Q2076109,143,marroquina,2612,11962,14158
2023-01-01T00:00:00Z,28079,madrid,14,Moratalaz,https://www.wikidata.org/entity/Q2076109,144,medialegua,17323,7828,9495
2023-01-01T00:00:00Z,28079,madrid,14,Moratalaz,https://www.wikidata.org/entity/Q2076109,145,fontarron,17333,7876,9457
2023-01-01T00:00:00Z,28079,madrid,14,Moratalaz,https://www.wikidata.org/entity/Q2076109,146,vinateros,16885,7482,9403
2023-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,151,ventas,50218,22868,2735
2023-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,152,pueblonuevo,6284,28982,33858
2023-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,153,quintana,25469,11449,1402
2023-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,154,concepcion,20941,9402,11539
2023-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,155,sanpascual,18327,8349,9978
2023-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,156,sanjuanbautista,12445,5813,6632
2023-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,157,colina,6569,2973,3596
2023-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,158,atalaya,1622,691,931
2023-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,159,costillares,21914,10232,11682
2023-01-01T00:00:00Z,28079,madrid,16,Hortaleza,https://www.wikidata.org/entity/Q1928529,161,palomas,6922,3404,3518
2023-01-01T00:00:00Z,28079,madrid,16,Hortaleza,https://www.wikidata.org/entity/Q1928529,162,piovera,15041,7211,783
2023-01-01T00:00:00Z,28079,madrid,16,Hortaleza,https://www.wikidata.org/entity/Q1928529,163,canillas,39786,18485,21301
2023-01-01T00:00:00Z,28079,madrid,16,Hortaleza,https://www.wikidata.org/entity/Q1928529,164,pinardelrey,52031,23825,28206
2023-01-01T00:00:00Z,28079,madrid,16,Hortaleza,https://www.wikidata.org/entity/Q1928529,165,apostolsantiago,15435,7344,8091
2023-01-01T00:00:00Z,28079,madrid,16,Hortaleza,https://www.wikidata.org/entity/Q1928529,166,valdefuentes,69176,33831,35345
2023-01-01T00:00:00Z,28079,madrid,17,Villaverde,https://www.wikidata.org/entity/Q919536,171,"villaverdealto,cascohistoricodevillaverde",47817,22826,24991
2023-01-01T00:00:00Z,28079,madrid,17,Villaverde,https://www.wikidata.org/entity/Q919536,172,sancristobal,1727,8586,8684
2023-01-01T00:00:00Z,28079,madrid,17,Villaverde,https://www.wikidata.org/entity/Q919536,173,butarque,21316,10306,1101
2023-01-01T00:00:00Z,28079,madrid,17,Villaverde,https://www.wikidata.org/entity/Q919536,174,losrosales,37808,18121,19687
2023-01-01T00:00:00Z,28079,madrid,17,Villaverde,https://www.wikidata.org/entity/Q919536,175,ángeles,34827,16292,18535
2023-01-01T00:00:00Z,28079,madrid,18,Villa De Vallecas,https://www.wikidata.org/entity/Q1947988,181,cascohistoricodevallecas,40417,19413,21004
2023-01-01T00:00:00Z,28079,madrid,18,Villa De Vallecas,https://www.wikidata.org/entity/Q1947988,182,santaeugenia,23876,11381,12495
2023-01-01T00:00:00Z,28079,madrid,18,Villa De Vallecas,https://www.wikidata.org/entity/Q1947988,183,ensanchedevallecas,53208,25932,27276
2023-01-01T00:00:00Z,28079,madrid,19,Vicálvaro,https://www.wikidata.org/entity/Q589403,191,cascohistoricodevicalvaro,35519,17009,1851
2023-01-01T00:00:00Z,28079,madrid,19,Vicálvaro,https://www.wikidata.org/entity/Q589403,192,valdebernardo,17471,833,9141
2023-01-01T00:00:00Z,28079,madrid,19,Vicálvaro,https://www.wikidata.org/entity/Q589403,193,valderrivas,1776,8589,9171
2023-01-01T00:00:00Z,28079,madrid,19,Vicálvaro,https://www.wikidata.org/entity/Q589403,194,elcanaveral,13054,6652,6402
2023-01-01T00:00:00Z,28079,madrid,20,San Blas-canillejas,https://www.wikidata.org/entity/Q2001937,201,simancas,28765,1356,15205
2023-01-01T00:00:00Z,28079,madrid,20,San Blas-canillejas,https://www.wikidata.org/entity/Q2001937,202,hellin,9555,4375,518
2023-01-01T00:00:00Z,28079,madrid,20,San Blas-canillejas,https://www.wikidata.org/entity/Q2001937,203,amposta,9126,4258,4868
2023-01-01T00:00:00Z,28079,madrid,20,San Blas-canillejas,https://www.wikidata.org/entity/Q2001937,204,arcos,25354,11932,13422
2023-01-01T00:00:00Z,28079,madrid,20,San Blas-canillejas,https://www.wikidata.org/entity/Q2001937,205,rosas,30751,14727,16024
2023-01-01T00:00:00Z,28079,madrid,20,San Blas-canillejas,https://www.wikidata.org/entity/Q2001937,206,rejas,17399,8495,8904
2023-01-01T00:00:00Z,28079,madrid,20,San Blas-canillejas,https://www.wikidata.org/entity/Q2001937,207,canillejas,29067,13528,15539
2023-01-01T00:00:00Z,28079,madrid,20,San Blas-canillejas,https://www.wikidata.org/entity/Q2001937,208,elsalvador,11202,5279,5923
2023-01-01T00:00:00Z,28079,madrid,21,Barajas,https://www.wikidata.org/entity/Q807230,211,alamedadeosuna,19685,9397,10288
2023-01-01T00:00:00Z,28079,madrid,21,Barajas,https://www.wikidata.org/entity/Q807230,212,aeropuerto,1902,965,937
2023-01-01T00:00:00Z,28079,madrid,21,Barajas,https://www.wikidata.org/entity/Q807230,213,cascohistoricodebarajas,7384,3519,3865
2023-01-01T00:00:00Z,28079,madrid,21,Barajas,https://www.wikidata.org/entity/Q807230,214,timon,12049,5702,6347
2023-01-01T00:00:00Z,28079,madrid,21,Barajas,https://www.wikidata.org/entity/Q807230,215,corralejos,7626,3749,3877
2023-01-01T00:00:00Z,28079,madrid,Todos,Todos,,Todos,todos,3339931,1559866,1780065
2022-01-01T00:00:00Z,28079,madrid,1,Centro,https://www.wikidata.org/entity/Q1763376,1,centro,139682,70986,68696
2022-01-01T00:00:00Z,28079,madrid,2,Arganzuela,https://www.wikidata.org/entity/Q2000929,2,arganzuela,152638,71466,81172
2022-01-01T00:00:00Z,28079,madrid,3,Retiro,https://www.wikidata.org/entity/Q2002296,3,retiro,117672,53445,64227
2022-01-01T00:00:00Z,28079,madrid,4,Salamanca,https://www.wikidata.org/entity/Q1773521,4,salamanca,145457,64343,81114
2022-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,5,chamartin,144371,6508,79291
2022-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,6,tetuan,157433,71636,85797
2022-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,7,chamberi,137287,60867,7642
2022-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,8,fuencarral-elpardo,246281,115955,130326
2022-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,9,moncloa-aravaca,12036,55501,64859
2022-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,10,latina,237048,109928,12712
2022-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,11,carabanchel,255514,119381,136133
2022-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,12,usera,140808,66532,74276
2022-01-01T00:00:00Z,28079,madrid,13,Puente De Vallecas,https://www.wikidata.org/entity/Q2003054,13,puentedevallecas,235638,111748,12389
2022-01-01T00:00:00Z,28079,madrid,14,Moratalaz,https://www.wikidata.org/entity/Q2076109,14,moratalaz,9239,42095,50295
2022-01-01T00:00:00Z,28079,madrid,15,Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,ciudadlineal,213905,97357,116548
2022-01-01T00:00:00Z,28079,madrid,16,Hortaleza,https://www.wikidata.org/entity/Q1928529,16,hortaleza,195017,92532,102485
2022-01-01T00:00:00Z,28079,madrid,17,Villaverde,https://www.wikidata.org/entity/Q919536,17,villaverde,153829,73598,80231
2022-01-01T00:00:00Z,28079,madrid,18,Villa De Vallecas,https://www.wikidata.org/entity/Q1947988,18,villadevallecas,114817,5558,59237
2022-01-01T00:00:00Z,28079,madrid,19,Vicálvaro,https://www.wikidata.org/entity/Q589403,19,vicalvaro,79328,38437,40891
2022-01-01T00:00:00Z,28079,madrid,20,San Blas-canillejas,https://www.wikidata.org/entity/Q2001937,20,sanblas-canillejas,158783,75082,83701
2022-01-01T00:00:00Z,28079,madrid,21,Barajas,https://www.wikidata.org/entity/Q807230,21,barajas,48404,23275,25129
2022-01-01T00:00:00Z,28079,madrid,1,Centro,https://www.wikidata.org/entity/Q1763376,11,palacio,23417,11568,11849
2022-01-01T00:00:00Z,28079,madrid,1,Centro,https://www.wikidata.org/entity/Q1763376,12,embajadores,46444,24271,22173
2022-01-01T00:00:00Z,28079,madrid,1,Centro,https://www.wikidata.org/entity/Q1763376,13,cortes,10828,5345,5483
2022-01-01T00:00:00Z,28079,madrid,1,Centro,https://www.wikidata.org/entity/Q1763376,14,justicia,18015,9221,8794
2022-01-01T00:00:00Z,28079,madrid,1,Centro,https://www.wikidata.org/entity/Q1763376,15,universidad,32861,16349,16512
2022-01-01T00:00:00Z,28079,madrid,1,Centro,https://www.wikidata.org/entity/Q1763376,16,sol,8117,4232,3885
2022-01-01T00:00:00Z,28079,madrid,2,Arganzuela,https://www.wikidata.org/entity/Q2000929,21,imperial,22456,10436,1202
2022-01-01T00:00:00Z,28079,madrid,2,Arganzuela,https://www.wikidata.org/entity/Q2000929,22,acacias,36038,16635,19403
2022-01-01T00:00:00Z,28079,madrid,2,Arganzuela,https://www.wikidata.org/entity/Q2000929,23,chopera,19734,8994,1074
2022-01-01T00:00:00Z,28079,madrid,2,Arganzuela,https://www.wikidata.org/entity/Q2000929,24,legazpi,19469,9543,9926
2022-01-01T00:00:00Z,28079,madrid,2,Arganzuela,https://www.wikidata.org/entity/Q2000929,25,delicias,28243,13296,14947
2022-01-01T00:00:00Z,28079,madrid,2,Arganzuela,https://www.wikidata.org/entity/Q2000929,26,palosdemoguer,25078,11766,13312
2022-01-01T00:00:00Z,28079,madrid,2,Arganzuela,https://www.wikidata.org/entity/Q2000929,27,atocha,162,796,824
2022-01-01T00:00:00Z,28079,madrid,3,Retiro,https://www.wikidata.org/entity/Q2002296,31,pacifico,32745,14613,18132
2022-01-01T00:00:00Z,28079,madrid,3,Retiro,https://www.wikidata.org/entity/Q2002296,32,adelfas,18715,8675,1004
2022-01-01T00:00:00Z,28079,madrid,3,Retiro,https://www.wikidata.org/entity/Q2002296,33,estrella,2278,10514,12266
2022-01-01T00:00:00Z,28079,madrid,3,Retiro,https://www.wikidata.org/entity/Q2002296,34,ibiza,21377,9541,11836
2022-01-01T00:00:00Z,28079,madrid,3,Retiro,https://www.wikidata.org/entity/Q2002296,35,losjeronimos,6926,3237,3689
2022-01-01T00:00:00Z,28079,madrid,3,Retiro,https://www.wikidata.org/entity/Q2002296,36,ninojesus,15129,6865,8264
2022-01-01T00:00:00Z,28079,madrid,4,Salamanca,https://www.wikidata.org/entity/Q1773521,41,recoletos,15647,7044,8603
2022-01-01T00:00:00Z,28079,madrid,4,Salamanca,https://www.wikidata.org/entity/Q1773521,42,goya,29441,1284,16601
2022-01-01T00:00:00Z,28079,madrid,4,Salamanca,https://www.wikidata.org/entity/Q1773521,43,fuentedelberro,20848,9087,11761
2022-01-01T00:00:00Z,28079,madrid,4,Salamanca,https://www.wikidata.org/entity/Q1773521,44,guindalera,41721,18925,22796
2022-01-01T00:00:00Z,28079,madrid,4,Salamanca,https://www.wikidata.org/entity/Q1773521,45,lista,20785,8997,11788
2022-01-01T00:00:00Z,28079,madrid,4,Salamanca,https://www.wikidata.org/entity/Q1773521,46,castellana,17015,745,9565
2022-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,51,elviso,17181,7767,9414
2022-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,52,prosperidad,35963,1607,19893
2022-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,53,ciudadjardin,1841,8181,10229
2022-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,54,hispanoamerica,31463,14188,17275
2022-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,55,nuevaespana,24366,11015,13351
2022-01-01T00:00:00Z,28079,madrid,5,Chamartín,https://www.wikidata.org/entity/Q1766348,56,castilla,16988,7859,9129
2022-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,61,bellasvistas,28995,13231,15764
2022-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,62,cuatrocaminos,34471,15436,19035
2022-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,63,castillejos,20282,9097,11185
2022-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,64,almenara,22594,10391,12203
2022-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,65,valdeacederas,2614,12277,13863
2022-01-01T00:00:00Z,28079,madrid,6,Tetuán,https://www.wikidata.org/entity/Q1773540,66,berruguete,24951,11204,13747
2022-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,71,gaztambide,22659,10058,12601
2022-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,72,arapiles,23972,1077,13202
2022-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,73,trafalgar,24495,11063,13432
2022-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,74,almagro,19358,8557,10801
2022-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,75,riosrosas,26901,11798,15103
2022-01-01T00:00:00Z,28079,madrid,7,Chamberí,https://www.wikidata.org/entity/Q1763370,76,vallehermoso,19902,8621,11281
2022-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,81,elpardo,3382,1683,1699
2022-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,82,fuentelarreina,3346,1513,1833
2022-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,83,penagrande,43887,20379,23508
2022-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,84,pilar,45354,20645,24709
2022-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,85,lapaz,32346,15059,17287
2022-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,86,valverde,63651,30328,33323
2022-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,87,mirasierra,3524,1692,1832
2022-01-01T00:00:00Z,28079,madrid,8,Fuencarral-el Pardo,https://www.wikidata.org/entity/Q656196,88,elgoloso,19075,9428,9647
2022-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,91,casadecampo,12804,5929,6875
2022-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,92,argüelles,24165,11035,1313
2022-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,93,ciudaduniversitaria,1622,7489,8731
2022-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,94,valdezarza,29802,13602,162
2022-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,95,valdemarin,7048,3283,3765
2022-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,96,elplantio,2998,1384,1614
2022-01-01T00:00:00Z,28079,madrid,9,Moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,97,aravaca,27323,12779,14544
2022-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,101,loscarmenes,17543,8302,9241
2022-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,102,puertadelangel,41401,19113,22288
2022-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,103,lucero,36062,16887,19175
2022-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,104,aluche,65833,30086,35747
2022-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,105,campamento,19337,897,10367
2022-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,106,cuatrovientos,5966,2996,297
2022-01-01T00:00:00Z,28079,madrid,10,Latina,https://www.wikidata.org/entity/Q794954,107,águilas,50906,23574,27332
2022-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,111,comillas,22214,1023,11984
2022-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,112,opanel,333,15283,18017
2022-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,113,sanisidro,39391,185,20891
2022-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,114,vistaalegre,46474,21208,25266
2022-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,115,puertabonita,35395,16647,18748
2022-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,116,buenavista,47815,23152,24663
2022-01-01T00:00:00Z,28079,madrid,11,Carabanchel,https://www.wikidata.org/entity/Q1001991,117,abrantes,30925,14361,16564
2022-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,121,orcasitas,22996,10827,12169
2022-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,122,orcasur,1425,6915,7335
2022-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,123,sanfermin,2346,11185,12275
2022-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,124,almendrales,22499,10522,11977
2022-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,125,moscardo,26139,12293,13846
2022-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,126,zofio,14022,6571,7451
2022-01-01T00:00:00Z,28079,madrid,12,Usera,https://www.wikidata.org/entity/Q953368,127,pradolongo,17442,8219,9223
2022-01-01T00:00:00Z,28079,madrid,13,Puente De Vallecas,https://www.wikidata.org/entity/Q2003054,131,entrevias,3469,16591,18099
